player_tag,player_name,clan_tag,clan_name,location_id,location_name,cards,card_names,trophies,clan_score,avg_hp,avg_damage,avg_elixir,total_hp,total_damage
P908V2G8R,Zufi,GLCGGGC2,Christ Royale,57000001,North America,"[26000010, 26000030, 26000072, 26000018, 27000008, 27000007, 28000011, 26000031]","['Skeletons', 'Ice Spirit', 'Archer Queen', 'Mini P.E.K.K.A', 'X-Bow', 'Elixir Collector', 'The Log', 'Fire Spirit']",10270,101701,736.8333333333334,308.3333333333333,3.3333333333333335,4421.0,1850.0
2LU2GCPU0,Dank Prince,GLCGGGC2,Christ Royale,57000001,North America,"[26000056, 26000058, 26000026, 26000016, 26000053, 26000040, 26000041, 28000011]","['Skeleton Barrel', 'Wall Breakers', 'Princess', 'Prince', 'Rascals', 'Dart Goblin', 'Goblin Gang', 'The Log']",10238,101701,638.0,429.0,3.25,5104.0,3432.0
2LVYY0R9P,shark02,GLCGGGC2,Christ Royale,57000001,North America,"[26000050, 26000007, 26000018, 28000015, 28000026, 26000009, 27000007, 26000005]","['Royal Ghost', 'Witch', 'Mini P.E.K.K.A', 'Barbarian Barrel', 'Vines', 'Golem', 'Elixir Collector', 'Minions']",10237,101701,1657.5714285714287,395.0,4.428571428571429,11603.0,2765.0
PQP2PYJ8L,❤️Vacc❤️,GLCGGGC2,Christ Royale,57000001,North America,"[26000064, 26000000, 27000006, 26000021, 28000014, 28000011, 26000084, 26000010]","['Firecracker', 'Knight', 'Tesla', 'Hog Rider', 'Earthquake', 'The Log', 'Electro Spirit', 'Skeletons']",10235,101701,1064.1666666666667,479.5,2.8333333333333335,6385.0,2877.0
9RUJVU0RL,KingElijah,GLCGGGC2,Christ Royale,57000001,North America,"[26000011, 26000015, 26000018, 28000026, 26000009, 26000025, 26000052, 28000015]","['Valkyrie', 'Baby Dragon', 'Mini P.E.K.K.A', 'Vines', 'Golem', 'Guards', 'Zappies', 'Barbarian Barrel']",10209,101701,1992.142857142857,387.14285714285717,4.142857142857143,13945.0,2710.0
PUP9UQPVP,Elixir Whale CR,GLCGGGC2,Christ Royale,57000001,North America,"[26000059, 26000047, 26000018, 28000001, 26000052, 28000015, 26000057, 27000012]","['Royal Hogs', 'Royal Recruits', 'Mini P.E.K.K.A', 'Arrows', 'Zappies', 'Barbarian Barrel', 'Flying Machine', 'Goblin Cage']",10205,101701,593.375,408.0,4.125,4747.0,3264.0
UR2LRJ2C0,H_C,QQCLVYC9,fellas™️,57000001,North America,"[26000012, 28000008, 26000018, 26000003, 26000033, 26000022, 28000001, 26000049]","['Skeleton Army', 'Zap', 'Mini P.E.K.K.A', 'Giant', 'Sparky', 'Minion Horde', 'Arrows', 'Bats']",10477,101449,1184.25,833.125,3.75,9474.0,6665.0
CR0C9RJVP,spring bunny,QQCLVYC9,fellas™️,57000001,North America,"[26000056, 26000037, 28000026, 26000041, 26000032, 26000055, 28000008, 26000005]","['Skeleton Barrel', 'Inferno Dragon', 'Vines', 'Goblin Gang', 'Miner', 'Mega Knight', 'Zap', 'Minions']",10261,101449,1471.142857142857,312.42857142857144,3.5714285714285716,10298.0,2187.0
RQPVG28GR,Nico✨,QQCLVYC9,fellas™️,57000001,North America,"[26000024, 26000007, 26000077, 26000061, 28000000, 28000015, 26000084, 26000010]","['Royal Giant', 'Witch', 'Monk', 'Fisherman', 'Fireball', 'Barbarian Barrel', 'Electro Spirit', 'Skeletons']",10245,101449,1246.5,325.5,3.5,7479.0,1953.0
2888Q89UQ,pokedex142,QQCLVYC9,fellas™️,57000001,North America,"[26000011, 26000004, 28000001, 26000021, 26000042, 28000000, 28000011, 26000007]","['Valkyrie', 'P.E.K.K.A', 'Arrows', 'Hog Rider', 'Electro Wizard', 'Fireball', 'The Log', 'Witch']",10241,101449,1604.75,450.875,4.125,12838.0,3607.0
G8QVPU8GV,reimarquitos,QQCLVYC9,fellas™️,57000001,North America,"[26000007, 26000012, 26000072, 28000011, 26000059, 28000006, 28000018, 26000010]","['Witch', 'Skeleton Army', 'Archer Queen', 'The Log', 'Royal Hogs', 'Mirror', 'Royal Delivery', 'Skeletons']",10240,101449,,,2.6666666666666665,,
PLJ9GQGPY,KZ,QQCLVYC9,fellas™️,57000001,North America,"[28000008, 26000055, 26000001, 26000052, 28000003, 26000018, 28000006, 26000033]","['Zap', 'Mega Knight', 'Archers', 'Zappies', 'Rocket', 'Mini P.E.K.K.A', 'Mirror', 'Sparky']",10222,101449,,,4.0,,
2LUPYRQQJ,Nica_XD,QQCLVYC9,fellas™️,57000001,North America,"[26000001, 27000006, 26000000, 26000010, 28000000, 28000011, 27000008, 26000084]","['Archers', 'Tesla', 'Knight', 'Skeletons', 'Fireball', 'The Log', 'X-Bow', 'Electro Spirit']",10179,101449,1051.857142857143,275.14285714285717,3.2857142857142856,7363.0,1926.0
2RJ9JVGGC,皇家创世纪✨teRmiッ,QQCLVYC9,fellas™️,57000001,North America,"[26000036, 26000050, 28000001, 26000042, 26000046, 28000008, 26000005, 26000004]","['Battle Ram', 'Royal Ghost', 'Arrows', 'Electro Wizard', 'Bandit', 'Zap', 'Minions', 'P.E.K.K.A']",10152,101449,1279.875,423.5,3.625,10239.0,3388.0
UUYQ02009,Apollo,QQCLVYC9,fellas™️,57000001,North America,"[26000047, 27000012, 26000074, 28000015, 26000057, 26000059, 28000001, 26000052]","['Royal Recruits', 'Goblin Cage', 'Golden Knight', 'Barbarian Barrel', 'Flying Machine', 'Royal Hogs', 'Arrows', 'Zappies']",10150,101449,420.42857142857144,329.85714285714283,4.142857142857143,2943.0,2309.0
8L9J0PRVC,Xandr,QQCLVYC9,fellas™️,57000001,North America,"[26000055, 26000056, 26000065, 26000064, 26000097, 26000050, 26000025, 26000040]","['Mega Knight', 'Skeleton Barrel', 'Mighty Miner', 'Firecracker', 'Suspicious Bush', 'Royal Ghost', 'Guards', 'Dart Goblin']",10150,101449,1712.0,236.0,3.8,8560.0,1180.0
9G9RQJ9GQ,retgi,802J2L9R,Paladins,57000001,North America,"[26000037, 27000000, 28000015, 26000074, 26000013, 26000085, 28000007, 28000012]","['Inferno Dragon', 'Cannon', 'Barbarian Barrel', 'Golden Knight', 'Bomber', 'Electro Giant', 'Lightning', 'Tornado']",10530,101383,589.1666666666666,444.5,3.5,3535.0,2667.0
GV0R0P9,Goxy,802J2L9R,Paladins,57000001,North America,"[26000012, 27000012, 26000103, 26000072, 28000011, 26000021, 28000001, 26000026]","['Skeleton Army', 'Goblin Cage', 'Boss Bandit', 'Archer Queen', 'The Log', 'Hog Rider', 'Arrows', 'Princess']",10290,101383,450.1666666666667,506.3333333333333,3.1666666666666665,2701.0,3038.0
UGYPQQ,liongate,802J2L9R,Paladins,57000001,North America,"[26000047, 27000012, 28000001, 26000057, 26000052, 28000015, 26000059, 28000000]","['Royal Recruits', 'Goblin Cage', 'Arrows', 'Flying Machine', 'Zappies', 'Barbarian Barrel', 'Royal Hogs', 'Fireball']",10262,101383,482.0,328.625,4.125,3856.0,2629.0
YUQCR0YY,AmatsuMikaboshi,802J2L9R,Paladins,57000001,North America,"[26000055, 26000035, 26000002, 28000008, 26000049, 26000021, 26000023, 26000041]","['Mega Knight', 'Lumberjack', 'Goblins', 'Zap', 'Bats', 'Hog Rider', 'Ice Wizard', 'Goblin Gang']",10245,101383,1365.875,397.5,3.375,10927.0,3180.0
P8LRVGP,Advantage,802J2L9R,Paladins,57000001,North America,"[26000015, 26000011, 26000018, 26000009, 26000068, 28000026, 26000052, 27000007]","['Baby Dragon', 'Valkyrie', 'Mini P.E.K.K.A', 'Golem', 'Battle Healer', 'Vines', 'Zappies', 'Elixir Collector']",10240,101383,2271.1666666666665,378.3333333333333,5.0,13627.0,2270.0
V0G0C8LR0,Freakin2awesome,802J2L9R,Paladins,57000001,North America,"[26000007, 26000011, 26000064, 26000095, 26000041, 26000067, 27000010, 28000001]","['Witch', 'Valkyrie', 'Firecracker', 'Goblin Demolisher', 'Goblin Gang', 'Elixir Golem', 'Furnace', 'Arrows']",10209,101383,1063.8333333333333,354.0,3.6666666666666665,6383.0,2124.0
LRCG2RLUL,craig,802J2L9R,Paladins,57000001,North America,"[26000056, 26000012, 26000058, 26000064, 26000047, 28000001, 28000003, 26000011]","['Skeleton Barrel', 'Skeleton Army', 'Wall Breakers', 'Firecracker', 'Royal Recruits', 'Arrows', 'Rocket', 'Valkyrie']",10182,101383,646.0,926.7142857142857,4.0,4522.0,6487.0
9VU2YLP29,tact,802J2L9R,Paladins,57000001,North America,"[26000024, 26000010, 26000018, 26000072, 26000084, 28000015, 26000061, 28000007]","['Royal Giant', 'Skeletons', 'Mini P.E.K.K.A', 'Archer Queen', 'Electro Spirit', 'Barbarian Barrel', 'Fisherman', 'Lightning']",10147,101383,1210.0,606.0,3.6666666666666665,7260.0,3636.0
8JVUCQYVC,pescador,802J2L9R,Paladins,57000001,North America,"[26000060, 27000010, 26000041, 26000000, 26000033, 26000011, 28000008, 26000040]","['Goblin Giant', 'Furnace', 'Goblin Gang', 'Knight', 'Sparky', 'Valkyrie', 'Zap', 'Dart Goblin']",10120,101383,1458.75,465.125,3.875,11670.0,3721.0
J920YYVJ9,Rahul,802J2L9R,Paladins,57000001,North America,"[26000047, 28000004, 26000099, 27000000, 28000001, 26000040, 26000041, 26000054]","['Royal Recruits', 'Goblin Barrel', 'Goblinstein', 'Cannon', 'Arrows', 'Dart Goblin', 'Goblin Gang', 'Cannon Cart']",10117,101383,526.0,553.2857142857143,3.857142857142857,3682.0,3873.0
LRYQUGPU,Pekaratchi,G0UYRURV,Ascend Log™️,57000002,South America,"[26000059, 26000050, 28000007, 26000023, 27000001, 26000010, 26000084, 28000015]","['Royal Hogs', 'Royal Ghost', 'Lightning', 'Ice Wizard', 'Goblin Hut', 'Skeletons', 'Electro Spirit', 'Barbarian Barrel']",10671,101186,537.2857142857143,405.7142857142857,3.5714285714285716,3761.0,2840.0
GG9CRQQVP,mahmoud,G0UYRURV,Ascend Log™️,57000002,South America,"[26000058, 26000056, 26000065, 26000102, 26000040, 26000041, 26000097, 28000011]","['Wall Breakers', 'Skeleton Barrel', 'Mighty Miner', 'Berserker', 'Dart Goblin', 'Goblin Gang', 'Suspicious Bush', 'The Log']",10557,101186,436.8,537.8,2.6,2184.0,2689.0
82G9PCPU,Johnny,G0UYRURV,Ascend Log™️,57000002,South America,"[26000044, 26000059, 26000028, 26000010, 28000026, 26000084, 26000102, 28000015]","['Hunter', 'Royal Hogs', 'Three Musketeers', 'Skeletons', 'Vines', 'Electro Spirit', 'Berserker', 'Barbarian Barrel']",10532,101186,656.4,593.2,4.2,3282.0,2966.0
PURP9LPU,paid in full,G0UYRURV,Ascend Log™️,57000002,South America,"[28000008, 26000050, 26000018, 26000074, 27000007, 26000028, 26000038, 26000005]","['Zap', 'Royal Ghost', 'Mini P.E.K.K.A', 'Golden Knight', 'Elixir Collector', 'Three Musketeers', 'Ice Golem', 'Minions']",10403,101186,893.0,419.7142857142857,4.142857142857143,6251.0,2938.0
Y0829CY,Andy_Goat,G0UYRURV,Ascend Log™️,57000002,South America,"[26000015, 26000011, 26000018, 28000026, 26000005, 26000052, 28000015, 26000009]","['Baby Dragon', 'Valkyrie', 'Mini P.E.K.K.A', 'Vines', 'Minions', 'Zappies', 'Barbarian Barrel', 'Golem']",10287,101186,1990.2857142857142,424.42857142857144,4.142857142857143,13932.0,2971.0
9QPCJPRC8,꧁༺₦Ї₦ℑ₳༻꧂,G0UYRURV,Ascend Log™️,57000002,South America,"[26000007, 26000011, 26000018, 26000023, 28000026, 27000009, 28000010, 28000009]","['Witch', 'Valkyrie', 'Mini P.E.K.K.A', 'Ice Wizard', 'Vines', 'Tombstone', 'Graveyard', 'Poison']",10269,101186,1147.857142857143,549.1428571428571,4.0,8035.0,3844.0
L09YJ88QU,SlimReapZzz,G0UYRURV,Ascend Log™️,57000002,South America,"[26000024, 26000044, 26000077, 26000061, 26000010, 28000015, 26000084, 28000000]","['Royal Giant', 'Hunter', 'Monk', 'Fisherman', 'Skeletons', 'Barbarian Barrel', 'Electro Spirit', 'Fireball']",10267,101186,1246.5,454.1666666666667,3.3333333333333335,7479.0,2725.0
88JL0JVC,Gage,G0UYRURV,Ascend Log™️,57000002,South America,"[26000012, 26000037, 26000069, 26000048, 26000009, 28000002, 28000001, 26000067]","['Skeleton Army', 'Inferno Dragon', 'Skeleton King', 'Night Witch', 'Golem', 'Rage', 'Arrows', 'Elixir Golem']",10207,101186,1721.7142857142858,460.42857142857144,3.857142857142857,12052.0,3223.0
P0V28C00L,✨NATE❤️BTA ツ,G0UYRURV,Ascend Log™️,57000002,South America,"[26000045, 28000017, 26000103, 26000018, 26000013, 28000026, 28000015, 26000051]","['Executioner', 'Giant Snowball', 'Boss Bandit', 'Mini P.E.K.K.A', 'Bomber', 'Vines', 'Barbarian Barrel', 'Ram Rider']",10180,101186,1051.3333333333333,518.0,3.5,6308.0,3108.0
LVYP9089P,❄️WARDANI❄️,G0UYRURV,Ascend Log™️,57000002,South America,"[27000002, 26000056, 26000005, 26000040, 28000015, 26000041, 28000000, 26000000]","['Mortar', 'Skeleton Barrel', 'Minions', 'Dart Goblin', 'Barbarian Barrel', 'Goblin Gang', 'Fireball', 'Knight']",10154,101186,890.375,333.625,3.125,7123.0,2669.0
RPYGRCPY9,SAIDGTZ11,LUGC88QL,sasageyo,57000002,South America,"[26000044, 26000050, 26000084, 26000024, 26000061, 26000010, 28000000, 28000015]","['Hunter', 'Royal Ghost', 'Electro Spirit', 'Royal Giant', 'Fisherman', 'Skeletons', 'Fireball', 'Barbarian Barrel']",10240,100960,1297.0,438.57142857142856,3.2857142857142856,9079.0,3070.0
CC80UYJ02,<DeathWish>,LUGC88QL,sasageyo,57000002,South America,"[27000000, 26000064, 26000065, 26000010, 28000011, 28000014, 26000021, 26000030]","['Cannon', 'Firecracker', 'Mighty Miner', 'Skeletons', 'The Log', 'Earthquake', 'Hog Rider', 'Ice Spirit']",10238,100960,690.1666666666666,452.8333333333333,2.3333333333333335,4141.0,2717.0
JY2J8JVLG,诱饵♥︎MR BLAS❤,LUGC88QL,sasageyo,57000002,South America,"[26000010, 27000006, 26000014, 26000000, 26000006, 26000032, 26000084, 28000017]","['Skeletons', 'Tesla', 'Musketeer', 'Knight', 'Balloon', 'Miner', 'Electro Spirit', 'Giant Snowball']",10237,100960,1232.0,423.85714285714283,3.142857142857143,8624.0,2967.0
UCC8GPP,Máximo Décimo X,LUGC88QL,sasageyo,57000002,South America,"[26000031, 26000030, 26000018, 26000084, 28000017, 28000016, 28000008, 28000023]","['Fire Spirit', 'Ice Spirit', 'Mini P.E.K.K.A', 'Electro Spirit', 'Giant Snowball', 'Heal Spirit', 'Zap', 'Void']",10237,100960,527.25,402.0,2.25,2109.0,1608.0
VGRJYC0Y,XxsauloskixX,LUGC88QL,sasageyo,57000002,South America,"[26000024, 26000064, 28000011, 26000030, 28000000, 26000010, 26000054, 26000049]","['Royal Giant', 'Firecracker', 'The Log', 'Ice Spirit', 'Fireball', 'Skeletons', 'Cannon Cart', 'Bats']",10209,100960,954.8571428571429,471.57142857142856,3.0,6684.0,3301.0
LL9CYJVY8,¡PANCRACIO!,LUGC88QL,sasageyo,57000002,South America,"[26000014, 27000000, 26000030, 28000011, 28000000, 26000021, 26000038, 26000010]","['Musketeer', 'Cannon', 'Ice Spirit', 'The Log', 'Fireball', 'Hog Rider', 'Ice Golem', 'Skeletons']",10150,100960,912.75,282.75,2.625,7302.0,2262.0
J22VQC9Q2,DJ♥️OMATIC♥️,LUGC88QL,sasageyo,57000002,South America,"[26000064, 26000059, 26000018, 26000038, 28000000, 26000041, 28000011, 26000049]","['Firecracker', 'Royal Hogs', 'Mini P.E.K.K.A', 'Ice Golem', 'Fireball', 'Goblin Gang', 'The Log', 'Bats']",10147,100960,843.5714285714286,480.0,3.142857142857143,5905.0,3360.0
CLUGV0JUV,Santi.bocc,LUGC88QL,sasageyo,57000002,South America,"[26000011, 27000006, 26000025, 28000004, 28000003, 26000084, 28000011, 26000026]","['Valkyrie', 'Tesla', 'Guards', 'Goblin Barrel', 'Rocket', 'Electro Spirit', 'The Log', 'Princess']",10120,100960,728.0,550.7142857142857,3.5714285714285716,5096.0,3855.0
QVJCP9P82,^-^Mlk.DaZn~_~,LUGC88QL,sasageyo,57000002,South America,"[26000055, 26000064, 26000000, 27000006, 26000040, 28000011, 26000021, 26000010]","['Mega Knight', 'Firecracker', 'Knight', 'Tesla', 'Dart Goblin', 'The Log', 'Hog Rider', 'Skeletons']",10119,100960,1673.7142857142858,316.57142857142856,3.4285714285714284,11716.0,2216.0
Y2YQU9RQ,JøaKing,LUGC88QL,sasageyo,57000002,South America,"[26000017, 26000004, 26000026, 26000005, 26000043, 26000046, 28000011, 26000042]","['Wizard', 'P.E.K.K.A', 'Princess', 'Minions', 'Elite Barbarians', 'Bandit', 'The Log', 'Electro Wizard']",10115,100960,1285.375,498.625,4.125,10283.0,3989.0
JVUYUQYU8,Mohamed Andre⚡️,GJLLGRLP,TROPA DO ZANO,57000002,South America,"[27000006, 26000007, 26000000, 26000010, 26000006, 28000015, 26000032, 28000017]","['Tesla', 'Witch', 'Knight', 'Skeletons', 'Balloon', 'Barbarian Barrel', 'Miner', 'Giant Snowball']",10221,100941,1097.375,415.625,3.125,8779.0,3325.0
GRVLPLQ88,Jordan,GJLLGRLP,TROPA DO ZANO,57000002,South America,"[26000055, 26000011, 26000017, 26000012, 26000006, 26000005, 27000000, 28000005]","['Mega Knight', 'Valkyrie', 'Wizard', 'Skeleton Army', 'Balloon', 'Minions', 'Cannon', 'Freeze']",10210,100941,1606.625,587.125,4.25,12853.0,4697.0
YYGGUJCP,#GUSTAVO#,GJLLGRLP,TROPA DO ZANO,57000002,South America,"[26000000, 27000006, 26000010, 26000021, 26000030, 28000011, 26000064, 28000001]","['Knight', 'Tesla', 'Skeletons', 'Hog Rider', 'Ice Spirit', 'The Log', 'Firecracker', 'Arrows']",10169,100941,913.7142857142857,319.2857142857143,2.5714285714285716,6396.0,2235.0
J2VJCVQ98,Adrseven7,GJLLGRLP,TROPA DO ZANO,57000002,South America,"[26000012, 26000055, 26000042, 28000000, 28000004, 26000067, 26000064, 28000001]","['Skeleton Army', 'Mega Knight', 'Electro Wizard', 'Fireball', 'Goblin Barrel', 'Elixir Golem', 'Firecracker', 'Arrows']",10157,100941,1394.2857142857142,543.5714285714286,3.857142857142857,9760.0,3805.0
CLJJRLU8,SUPERCTRON,GJLLGRLP,TROPA DO ZANO,57000002,South America,"[26000012, 28000008, 26000018, 26000003, 26000022, 26000049, 26000033, 28000001]","['Skeleton Army', 'Zap', 'Mini P.E.K.K.A', 'Giant', 'Minion Horde', 'Bats', 'Sparky', 'Arrows']",10150,100941,1184.25,833.125,3.75,9474.0,6665.0
V8LGQVY02,iagopato,GJLLGRLP,TROPA DO ZANO,57000002,South America,"[28000004, 26000030, 26000000, 26000026, 28000011, 27000003, 26000041, 28000003]","['Goblin Barrel', 'Ice Spirit', 'Knight', 'Princess', 'The Log', 'Inferno Tower', 'Goblin Gang', 'Rocket']",10150,100941,728.625,526.625,3.25,5829.0,4213.0
P9R0000Q9,King Saturno,GJLLGRLP,TROPA DO ZANO,57000002,South America,"[26000024, 26000050, 28000000, 26000061, 26000044, 26000084, 26000010, 28000011]","['Royal Giant', 'Royal Ghost', 'Fireball', 'Fisherman', 'Hunter', 'Electro Spirit', 'Skeletons', 'The Log']",10120,100941,1297.0,451.14285714285717,3.2857142857142856,9079.0,3158.0
9VYLUY2Q,ronaldinho-,GJLLGRLP,TROPA DO ZANO,57000002,South America,"[28000004, 26000058, 26000065, 26000030, 26000010, 28000011, 27000000, 26000040]","['Goblin Barrel', 'Wall Breakers', 'Mighty Miner', 'Ice Spirit', 'Skeletons', 'The Log', 'Cannon', 'Dart Goblin']",10115,100941,378.42857142857144,433.2857142857143,2.142857142857143,2649.0,3033.0
2RRYC88PQ,KADUS1X,GJLLGRLP,TROPA DO ZANO,57000002,South America,"[26000064, 27000000, 26000018, 26000021, 28000011, 26000084, 26000010, 28000000]","['Firecracker', 'Cannon', 'Mini P.E.K.K.A', 'Hog Rider', 'The Log', 'Electro Spirit', 'Skeletons', 'Fireball']",10100,100941,1043.1666666666667,445.1666666666667,3.0,6259.0,2671.0
YPUV28JU2,F4KE,GJLLGRLP,TROPA DO ZANO,57000002,South America,"[28000004, 26000030, 26000000, 28000011, 26000041, 26000026, 27000003, 28000003]","['Goblin Barrel', 'Ice Spirit', 'Knight', 'The Log', 'Goblin Gang', 'Princess', 'Inferno Tower', 'Rocket']",10096,100941,728.625,526.625,3.25,5829.0,4213.0
8JPRQQ88R,ᴇʟ ᴍᴇɴᴏʀ ✞,GJ2YLCVL,GTA5 ONLINE,57000002,South America,"[26000011, 27000006, 26000040, 28000004, 26000026, 28000003, 26000041, 28000011]","['Valkyrie', 'Tesla', 'Dart Goblin', 'Goblin Barrel', 'Princess', 'Rocket', 'Goblin Gang', 'The Log']",10263,100933,688.375,570.5,3.5,5507.0,4564.0
PJV2PYYLV,☆ꜱʀ｜ꜱʟɪɴʏᴀᴠɪ☆,GJ2YLCVL,GTA5 ONLINE,57000002,South America,"[26000050, 26000056, 26000040, 27000004, 26000058, 28000026, 26000053, 28000015]","['Royal Ghost', 'Skeleton Barrel', 'Dart Goblin', 'Bomb Tower', 'Wall Breakers', 'Vines', 'Rascals', 'Barbarian Barrel']",10210,100933,742.5714285714286,364.0,3.142857142857143,5198.0,2548.0
L20JYGL92,ᴱᵀᴼ•ᴀ ᴋ ɪ ʟ ᴇ s,GJ2YLCVL,GTA5 ONLINE,57000002,South America,"[26000055, 26000040, 26000037, 26000027, 26000000, 28000004, 28000001, 26000042]","['Mega Knight', 'Dart Goblin', 'Inferno Dragon', 'Dark Prince', 'Knight', 'Goblin Barrel', 'Arrows', 'Electro Wizard']",10180,100933,1384.5,455.75,3.875,11076.0,3646.0
VCG8CJ9VG,J__Luna,GJ2YLCVL,GTA5 ONLINE,57000002,South America,"[26000047, 27000002, 26000027, 26000010, 28000018, 26000030, 28000011, 28000001]","['Royal Recruits', 'Mortar', 'Dark Prince', 'Skeletons', 'Royal Delivery', 'Ice Spirit', 'The Log', 'Arrows']",10169,100933,428.2857142857143,563.1428571428571,3.142857142857143,2998.0,3942.0
2QU0LRUCV,Ｅｘａｅｌ ᄎ...,GJ2YLCVL,GTA5 ONLINE,57000002,South America,"[26000007, 27000006, 26000000, 27000013, 28000017, 26000102, 28000003, 26000030]","['Witch', 'Tesla', 'Knight', 'Goblin Drill', 'Giant Snowball', 'Berserker', 'Rocket', 'Ice Spirit']",10151,100933,858.3333333333334,548.1666666666666,3.5,5150.0,3289.0
Y8VPLY0QP,G.E.O.V.A.N.N.I,GJ2YLCVL,GTA5 ONLINE,57000002,South America,"[26000011, 26000040, 26000021, 28000004, 27000000, 26000010, 28000011, 28000003]","['Valkyrie', 'Dart Goblin', 'Hog Rider', 'Goblin Barrel', 'Cannon', 'Skeletons', 'The Log', 'Rocket']",10150,100933,849.375,544.25,3.25,6795.0,4354.0
J2GVRVU9J,Ryley,GJ2YLCVL,GTA5 ONLINE,57000002,South America,"[26000037, 27000006, 28000005, 26000006, 26000000, 28000001, 26000011, 26000035]","['Inferno Dragon', 'Tesla', 'Freeze', 'Balloon', 'Knight', 'Arrows', 'Valkyrie', 'Lumberjack']",10120,100933,1520.25,376.125,3.875,12162.0,3009.0
C009GRRRR,chiky,GJ2YLCVL,GTA5 ONLINE,57000002,South America,"[26000040, 26000064, 28000011, 28000000, 26000041, 26000051, 26000016, 26000018]","['Dart Goblin', 'Firecracker', 'The Log', 'Fireball', 'Goblin Gang', 'Ram Rider', 'Prince', 'Mini P.E.K.K.A']",10090,100933,1194.0,483.2857142857143,3.7142857142857144,8358.0,3383.0
GLG9YJY82,埃爾金洛爾,GJ2YLCVL,GTA5 ONLINE,57000002,South America,"[26000050, 26000040, 26000058, 26000041, 26000056, 28000026, 26000053, 28000011]","['Royal Ghost', 'Dart Goblin', 'Wall Breakers', 'Goblin Gang', 'Skeleton Barrel', 'Vines', 'Rascals', 'The Log']",10090,100933,540.5714285714286,433.42857142857144,3.0,3784.0,3034.0
QYRUYC9Y0,alfreditobonito,GJ2YLCVL,GTA5 ONLINE,57000002,South America,"[26000000, 26000045, 26000021, 26000010, 26000018, 28000012, 28000011, 28000000]","['Knight', 'Executioner', 'Hog Rider', 'Skeletons', 'Mini P.E.K.K.A', 'Tornado', 'The Log', 'Fireball']",10090,100933,1101.625,464.125,3.25,8813.0,3713.0
29L0909CL,Horagol,GYYCJCPG,Invictos Chile,57000002,South America,"[26000049, 26000035, 26000018, 26000080, 28000001, 26000009, 26000039, 28000012]","['Bats', 'Lumberjack', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Arrows', 'Golem', 'Mega Minion', 'Tornado']",10366,100928,1643.0,464.85714285714283,3.857142857142857,11501.0,3254.0
2CLJCVRQ8,Daniel,GYYCJCPG,Invictos Chile,57000002,South America,"[28000008, 26000049, 26000018, 26000003, 26000012, 26000033, 26000022, 28000001]","['Zap', 'Bats', 'Mini P.E.K.K.A', 'Giant', 'Skeleton Army', 'Sparky', 'Minion Horde', 'Arrows']",10238,100928,1184.25,833.125,3.75,9474.0,6665.0
2LVP08UVU,Nicolás,GYYCJCPG,Invictos Chile,57000002,South America,"[26000004, 28000008, 28000011, 26000035, 26000039, 26000046, 26000041, 26000042]","['P.E.K.K.A', 'Zap', 'The Log', 'Lumberjack', 'Mega Minion', 'Bandit', 'Goblin Gang', 'Electro Wizard']",10223,100928,1289.375,463.5,3.5,10315.0,3708.0
PUJV0Q2Q,mou,GYYCJCPG,Invictos Chile,57000002,South America,"[28000008, 27000010, 26000003, 28000010, 26000049, 28000009, 26000041, 26000018]","['Zap', 'Furnace', 'Giant', 'Graveyard', 'Bats', 'Poison', 'Goblin Gang', 'Mini P.E.K.K.A']",10206,100928,1132.625,605.375,3.625,9061.0,4843.0
PYP928GY8,ALDAIRXD=-=,GYYCJCPG,Invictos Chile,57000002,South America,"[26000055, 26000035, 26000042, 28000008, 26000041, 28000001, 26000057, 26000054]","['Mega Knight', 'Lumberjack', 'Electro Wizard', 'Zap', 'Goblin Gang', 'Arrows', 'Flying Machine', 'Cannon Cart']",10160,100928,1287.5,465.875,4.0,10300.0,3727.0
LQUG9V2QQ,Decanix,GYYCJCPG,Invictos Chile,57000002,South America,"[26000059, 26000047, 26000018, 26000035, 26000084, 28000008, 26000041, 28000000]","['Royal Hogs', 'Royal Recruits', 'Mini P.E.K.K.A', 'Lumberjack', 'Electro Spirit', 'Zap', 'Goblin Gang', 'Fireball']",10150,100928,889.1428571428571,514.7142857142857,4.142857142857143,6224.0,3603.0
9LY888UQ0,Across JokR,GYYCJCPG,Invictos Chile,57000002,South America,"[28000008, 26000049, 26000072, 26000003, 26000022, 26000012, 28000001, 26000033]","['Zap', 'Bats', 'Archer Queen', 'Giant', 'Minion Horde', 'Skeleton Army', 'Arrows', 'Sparky']",10120,100928,1095.7142857142858,815.7142857142857,3.7142857142857144,7670.0,5710.0
QPUYG9VJ,⛩️Cristopher⛩️,GYYCJCPG,Invictos Chile,57000002,South America,"[26000045, 26000040, 26000048, 26000009, 26000030, 28000011, 28000007, 28000012]","['Executioner', 'Dart Goblin', 'Night Witch', 'Golem', 'Ice Spirit', 'The Log', 'Lightning', 'Tornado']",10119,100928,1270.5,494.875,4.0,10164.0,3959.0
